id,from_addr,to_addr,bg_id,county,state_or_territory,fullname,county_id,msa_id,tract_id,state_id,bg_pop,bg_smoke_risk,bg_pop_risk,bg_fire_risk,bg_overall_risk
537463,1201,1299,1.81E+11,Monroe,Indiana,S Collinswood Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537462,1200,1298,1.81E+11,Monroe,Indiana,S Collinswood Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537461,1201,1307,1.81E+11,Monroe,Indiana,S Pickwick Pl,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537460,1200,1398,1.81E+11,Monroe,Indiana,S Pickwick Pl,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537459,1001,4499,1.81E+11,Monroe,Indiana,S Woodbine Ct,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537458,1000,4498,1.81E+11,Monroe,Indiana,S Woodbine Ct,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537457,1101,1399,1.81E+11,Monroe,Indiana,S Brooks Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537456,1100,1398,1.81E+11,Monroe,Indiana,S Brooks Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537455,1301,1499,1.81E+11,Monroe,Indiana,Sare Rd,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537454,1300,1498,1.81E+11,Monroe,Indiana,Sare Rd,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537453,216,298,1.81E+11,Monroe,Indiana,S Hillsdale Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537452,200,298,1.81E+11,Monroe,Indiana,S Clark St,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537451,1001,2321,1.81E+11,Monroe,Indiana,S Nota Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537450,1000,2322,1.81E+11,Monroe,Indiana,S Nota Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537449,601,699,1.81E+11,Monroe,Indiana,S Roosevelt St,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537448,212,698,1.81E+11,Monroe,Indiana,S Roosevelt St,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537447,2001,2099,1.81E+11,Monroe,Indiana,E Southdowns Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537446,701,799,1.81E+11,Monroe,Indiana,Wynnwood Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537445,700,798,1.81E+11,Monroe,Indiana,Wynnwood Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537444,1201,2699,1.81E+11,Monroe,Indiana,E Rechter Rd,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537443,1200,2698,1.81E+11,Monroe,Indiana,E Rechter Rd,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537442,1301,1499,1.81E+11,Monroe,Indiana,S Valley Forge Rd,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537441,1300,1498,1.81E+11,Monroe,Indiana,S Valley Forge Rd,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537440,2101,2499,1.81E+11,Monroe,Indiana,E Maxwell Ln,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537439,2100,2498,1.81E+11,Monroe,Indiana,E Maxwell Ln,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537438,1301,1399,1.81E+11,Monroe,Indiana,S Rechter Pl,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537437,1300,1398,1.81E+11,Monroe,Indiana,S Rechter Pl,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537436,2301,2699,1.81E+11,Monroe,Indiana,E Woodbine Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537435,2300,2698,1.81E+11,Monroe,Indiana,E Woodbine Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537434,301,1099,1.81E+11,Monroe,Indiana,S Woodcrest Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537433,300,1098,1.81E+11,Monroe,Indiana,S Woodcrest Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537432,2100,2698,1.81E+11,Monroe,Indiana,E 3rd St,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537431,201,299,1.81E+11,Monroe,Indiana,S Bryan Ave,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537430,200,298,1.81E+11,Monroe,Indiana,S Bryan Ave,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537429,1243,1499,1.81E+11,Monroe,Indiana,S Windfield Rd,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537428,1212,1498,1.81E+11,Monroe,Indiana,S Windfield Rd,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537427,2101,2699,1.81E+11,Monroe,Indiana,E Covenanter Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537426,2100,2698,1.81E+11,Monroe,Indiana,E Covenanter Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537425,1301,1699,1.81E+11,Monroe,Indiana,E Pickwick Pl,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537424,1400,1698,1.81E+11,Monroe,Indiana,E Pickwick Pl,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537423,2601,2699,1.81E+11,Monroe,Indiana,E Covenanter Ct,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537422,2600,2698,1.81E+11,Monroe,Indiana,E Covenanter Ct,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537421,2007,2699,1.81E+11,Monroe,Indiana,E 2nd St,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537420,2100,2698,1.81E+11,Monroe,Indiana,E 2nd St,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537419,1301,1399,1.81E+11,Monroe,Indiana,S Rechter Ct,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537418,1300,1398,1.81E+11,Monroe,Indiana,S Rechter Ct,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537417,300,1498,1.81E+11,Monroe,Indiana,S College Mall Rd,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537416,1201,1299,1.81E+11,Monroe,Indiana,Pickwick Pt,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537415,1200,1298,1.81E+11,Monroe,Indiana,Pickwick Pt,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537414,2401,2499,1.81E+11,Monroe,Indiana,Boston Rd,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537413,2400,2498,1.81E+11,Monroe,Indiana,Boston Rd,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537412,2601,2699,1.81E+11,Monroe,Indiana,Windemere Woods Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537411,2600,2698,1.81E+11,Monroe,Indiana,Windemere Woods Dr,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537410,2101,2399,1.81E+11,Monroe,Indiana,E Woodstock Pl,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537409,2100,2398,1.81E+11,Monroe,Indiana,E Woodstock Pl,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537408,1201,1241,1.81E+11,Monroe,Indiana,Winfield Rd,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537407,1200,1210,1.81E+11,Monroe,Indiana,Winfield Rd,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537406,2101,3053,1.81E+11,Monroe,Indiana,E Moores Pike,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
538180,1316,2298,1.81E+11,Monroe,Indiana,S High St,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538179,2001,3099,1.81E+11,Monroe,Indiana,S Stratford Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538178,2000,3098,1.81E+11,Monroe,Indiana,S Stratford Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538177,1801,1899,1.81E+11,Monroe,Indiana,Hyde Park Cir,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538176,1800,1898,1.81E+11,Monroe,Indiana,Hyde Park Cir,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538175,2001,2199,1.81E+11,Monroe,Indiana,Grovesnor Pl,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538174,2000,2198,1.81E+11,Monroe,Indiana,Grovesnor Pl,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538173,1201,1399,1.81E+11,Monroe,Indiana,E Short St,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538172,1200,1298,1.81E+11,Monroe,Indiana,E Short St,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538171,2101,2199,1.81E+11,Monroe,Indiana,S Locust Ct,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538170,2100,2198,1.81E+11,Monroe,Indiana,S Locust Ct,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538169,2005,2099,1.81E+11,Monroe,Indiana,S Grovesnor Pl,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538168,2000,2098,1.81E+11,Monroe,Indiana,S Grovesnor Pl,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538167,1501,2099,1.81E+11,Monroe,Indiana,S Maxwell St,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538166,1700,2098,1.81E+11,Monroe,Indiana,S Maxwell St,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538165,1501,1799,1.81E+11,Monroe,Indiana,S Clifton Ave,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538164,1500,1798,1.81E+11,Monroe,Indiana,S Clifton Ave,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538163,1801,2099,1.81E+11,Monroe,Indiana,Kensington Pl,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538162,1800,2098,1.81E+11,Monroe,Indiana,Kensington Pl,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538161,1001,1199,1.81E+11,Monroe,Indiana,Azalea Ln,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538160,1701,1899,1.81E+11,Monroe,Indiana,S Oxford Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538159,1700,1898,1.81E+11,Monroe,Indiana,S Oxford Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538158,1701,1999,1.81E+11,Monroe,Indiana,S Wilton Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538157,1700,1998,1.81E+11,Monroe,Indiana,S Wilton Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538156,1801,2099,1.81E+11,Monroe,Indiana,E Cheyanne Ln,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538155,1800,2098,1.81E+11,Monroe,Indiana,E Cheyanne Ln,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538154,1901,1999,1.81E+11,Monroe,Indiana,Wilton Ct,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538153,1900,1998,1.81E+11,Monroe,Indiana,Wilton Ct,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538152,1201,1299,1.81E+11,Monroe,Indiana,E Tylers Turn,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538151,1200,1298,1.81E+11,Monroe,Indiana,E Tylers Turn,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538150,1701,2099,1.81E+11,Monroe,Indiana,E Arden Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538149,1700,2098,1.81E+11,Monroe,Indiana,E Arden Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538148,2001,2299,1.81E+11,Monroe,Indiana,S Georgetown Rd,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538147,2000,2298,1.81E+11,Monroe,Indiana,S Georgetown Rd,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538146,1801,2199,1.81E+11,Monroe,Indiana,Greenbriar Ln,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538145,1800,2198,1.81E+11,Monroe,Indiana,Greenbriar Ln,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538144,1701,1899,1.81E+11,Monroe,Indiana,E Greenbriar Ln,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538143,1700,2098,1.81E+11,Monroe,Indiana,E Greenbriar Ln,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538142,1901,2099,1.81E+11,Monroe,Indiana,N Locust Ct,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538141,1900,2098,1.81E+11,Monroe,Indiana,N Locust Ct,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538140,O1600,O1698,1.81E+11,Monroe,Indiana,S Dorchester Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538139,1501,1699,1.81E+11,Monroe,Indiana,S Dorchester Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538138,1500,1698,1.81E+11,Monroe,Indiana,S Dorchester Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538137,1414,2098,1.81E+11,Monroe,Indiana,E Hillside Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538136,1901,1999,1.81E+11,Monroe,Indiana,Berkley Ct N,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538135,1900,1998,1.81E+11,Monroe,Indiana,Berkley Ct N,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538134,1701,2099,1.81E+11,Monroe,Indiana,E Windsor Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538133,1700,2098,1.81E+11,Monroe,Indiana,E Windsor Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538132,1101,1799,1.81E+11,Monroe,Indiana,E Miller Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538131,1200,1298,1.81E+11,Monroe,Indiana,E Miller Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538130,1501,1699,1.81E+11,Monroe,Indiana,S Nancy St,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538129,1500,1698,1.81E+11,Monroe,Indiana,S Nancy St,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538128,2001,2099,1.81E+11,Monroe,Indiana,Berkley Ct S,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538127,2000,2098,1.81E+11,Monroe,Indiana,Berkley Ct S,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538126,2601,2699,1.81E+11,Monroe,Indiana,S Paiges Way,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538125,2600,2698,1.81E+11,Monroe,Indiana,S Paiges Way,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538124,1301,1899,1.81E+11,Monroe,Indiana,E Thornton Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538123,1200,1898,1.81E+11,Monroe,Indiana,E Thornton Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538122,1701,2099,1.81E+11,Monroe,Indiana,E Wexley Rd,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538121,1700,2098,1.81E+11,Monroe,Indiana,E Wexley Rd,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538120,3001,3099,1.81E+11,Monroe,Indiana,S Xavier Ct,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538119,3000,3098,1.81E+11,Monroe,Indiana,S Xavier Ct,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538118,1701,2099,1.81E+11,Monroe,Indiana,E Rock Creek Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538117,1700,2098,1.81E+11,Monroe,Indiana,E Rock Creek Dr,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538116,1701,2499,1.81E+11,Monroe,Indiana,S Highland Ave,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538115,1701,1899,1.81E+11,Monroe,Indiana,S Covey Ln,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538114,1700,1898,1.81E+11,Monroe,Indiana,S Covey Ln,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538113,1571,1999,1.81E+11,Monroe,Indiana,E Winslow Rd,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538112,1701,1899,1.81E+11,Monroe,Indiana,E Caradon Hill,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538111,1700,1898,1.81E+11,Monroe,Indiana,E Caradon Hill,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538110,1701,2899,1.81E+11,Monroe,Indiana,S Wexley Rd,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
538109,2600,2898,1.81E+11,Monroe,Indiana,S Wexley Rd,18105,14020,18105001001,18,89,0.1098213,0.1134565,0.2295345,0.2250353
541284,8101,8199,1.81E+11,Monroe,Indiana,S Whitherbee Dr,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541283,8100,8198,1.81E+11,Monroe,Indiana,S Whitherbee Dr,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541282,8701,8899,1.81E+11,Monroe,Indiana,Hollyhock Ln,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541281,8700,8898,1.81E+11,Monroe,Indiana,Hollyhock Ln,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541280,7201,7299,1.81E+11,Monroe,Indiana,S Bakersfield Rd,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541279,7100,7298,1.81E+11,Monroe,Indiana,S Bakersfield Rd,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541278,17,899,1.81E+11,Monroe,Indiana,E Monroe Dam Rd,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541277,1,799,1.81E+11,Monroe,Indiana,E Empire Mill Rd,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541276,2,798,1.81E+11,Monroe,Indiana,E Empire Mill Rd,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541275,6001,6099,1.81E+11,Monroe,Indiana,S Nicks Ct,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541274,6000,6098,1.81E+11,Monroe,Indiana,S Nicks Ct,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541273,8201,8299,1.81E+11,Monroe,Indiana,S Macy Ct,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541272,8200,8298,1.81E+11,Monroe,Indiana,S Macy Ct,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541271,5401,6849,1.81E+11,Monroe,Indiana,S Old State Road 37,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541270,2201,2299,1.81E+11,Monroe,Indiana,Stone Dr,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541269,2200,2298,1.81E+11,Monroe,Indiana,Stone Dr,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541268,5425,6399,1.81E+11,Monroe,Indiana,S Old State Rd 37,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541267,8201,8299,1.81E+11,Monroe,Indiana,Mackenzie Ct,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541266,8200,8298,1.81E+11,Monroe,Indiana,Mackenzie Ct,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541265,7201,8099,1.81E+11,Monroe,Indiana,Zikes Rd S,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541264,7200,8098,1.81E+11,Monroe,Indiana,Zikes Rd S,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541263,8101,8199,1.81E+11,Monroe,Indiana,Clarkdale Ct,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541262,8100,8198,1.81E+11,Monroe,Indiana,Clarkdale Ct,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541261,1101,1499,1.81E+11,Monroe,Indiana,E Zinnia Dr,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541260,1200,1498,1.81E+11,Monroe,Indiana,E Zinnia Dr,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541259,8301,8399,1.81E+11,Monroe,Indiana,Ashley Ave,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541258,8300,8398,1.81E+11,Monroe,Indiana,Ashley Ave,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541257,5901,5999,1.81E+11,Monroe,Indiana,Foxwood Ln,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541256,5900,5998,1.81E+11,Monroe,Indiana,Foxwood Ln,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541255,1501,1899,1.81E+11,Monroe,Indiana,2nd Avenue Sanders,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541254,1500,1898,1.81E+11,Monroe,Indiana,2nd Avenue Sanders,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541253,7201,7299,1.81E+11,Monroe,Indiana,S Society Ln,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541252,7200,7298,1.81E+11,Monroe,Indiana,S Society Ln,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541251,1501,1625,1.81E+11,Monroe,Indiana,E Sanders 2nd Ave,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541250,1500,1560,1.81E+11,Monroe,Indiana,E Sanders 2nd Ave,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541249,7500,7598,1.81E+11,Monroe,Indiana,Strain Ridge Rd,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541248,4001,5899,1.81E+11,Monroe,Indiana,S Red Fox Ct,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541247,5800,5898,1.81E+11,Monroe,Indiana,S Red Fox Ct,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541246,1201,1399,1.81E+11,Monroe,Indiana,Marigold Rd,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541245,1200,1398,1.81E+11,Monroe,Indiana,Marigold Rd,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
541244,5801,5899,1.81E+11,Monroe,Indiana,Silver Fox Ct,18105,14020,18105001501,18,94,0.1846838,0.0967397,0.0027862,0.1613586
